25051 27050 27000 27050 27100 27100 27057 27093 27100 27068 27056 27076 27100 27100 27100 26275 28067 26325 26325 26273 26312 26325 26291 26320 26312 26326 26314 26309 26312 26312 18560 20265 20279 20238 20279 20261 20229 20235 20250 20251 20247 20235 20235 20256 18678 20346 20355 20361 20353 20361 20362 20359 20359 20375 20370 20380 20364 20387 18581 20297 20294 20289 20280 20309 20278 20315 20288 20299 20294 20278 20273 20283 18602 20300 20298 20326 20294 20288 20251 20266 20282 20282 20287 20277 20275 20310 18624 20307 20301 20304 20327 20316 20307 20305 20296 20315 20310 20288 20127 20312 18568 20198 20248 20275 20252 20163 20261 20257 20253 20262 20234 20230 20256 20237 18424 20071 20088 20081 20109 20093 20109
27401 29500 29550 29450 29500 29500 29490 29460 29500 29450 29450 29476 29474 29450 22796 24826 24831 24853 24851 24856 24868 24856 24833 24827 24832 24844 24845 24864 22203 24200 24206 24180 24168 24170 24154 24172 24164 24214 24188 24226 24200 24208 18632 20309 20269 20300 20300 20338 20324 20308 20310 20331 20323 20312 20286 20310 18580 20216 20213 20253 20261 20271 20265 20268 20225 20240 20239 20247 20224 20257 18429 20094 20097 20113 20127 20134 20127 20101 20092 20120 20127 20099 20105 20118 18629 20320 20311 20328 20326 20317 20323 20318 20299 20333 20330 20319 20308 20349 18696 20389 20377 20385 20392 20380 20386 20379 20364 20388 20395 20389 20367 20401 18596 20317 20292 20358 20334 20352 20344 20338 20293
27401 29550 29550 29550 29550 29513 29537 29505 29545 29504 29546 29550 29550 29550 25966 28349 28322 28340 28330 28354 28345 28349 28338 28362 28351 28350 28320 28317 25349 27630 27628 27629 27629 27666 27655 27629 27664 27657 27671 27678 27643 27650 25447 27752 27751 27742 27740 27734 27748 27741 27756 27747 27755 27741 27769 27759 24439 26658 26709 26684 26691 26678 26704 26684 26699 26697 26694 26640 26715 26714 23386 25493 25503 25495 25527 25522 25513 25503 25524 25523 25477 25464 25471 25490 22788 24891 24903 24878 24889 24915 24924 24900 24906 24885 24891 24884 24889 24911 22803 24927 24918 24933 24927 24918 24924 24942 24897 24894 24912 24915 24912 24939 22036 24030 24036 24037 24015 24018 24004 24024 23978
27201 29250 29250 29293 29207 29277 29223 29294 29256 29250 29250 29250 29200 29250 26665 29040 29040 29040 28996 29028 29052 29006 29074 29084 29040 29084 29084 28996 26693 29171 29109 29171 29181 29196 29201 29151 29170 29189 29157 29185 29140 29171 29202 27451 29050 29003 29028 29019 29025 29001 29049 29035 29065 29075 29000 29025 29025 26885 28490 28490 28490 28490 28483 28475 28490 28512 28489 28469 28512 28512 28512 26590 28102 28110 28110 28100 28150 28110 28180 28130 28167 28143 28160 28165 28125 28171 25808 27366 27348 27360 27330 27342 27324 27354 27348 27384 27390 27372 27390 27417 22098 23430 23387 23413 23395 23418 23388 23387 23391 23418 23412 23388 23401 23392 22958 25062 25053 25059 25071 25065 7952
27451 29600 29579 29621 29600 29600 29600 29600 29650 29600 29650 29563 29579 29557 26604 29047 29027 29020 29028 29025 29050 29000 29002 29023 29050 29000 29025 28975 25962 28270 28310 28330 28360 28360 28410 28400 28400 28400 28427 28408 28445 28409 24840 26310 26280 26286 26311 26286 26297 26292 26299 26298 26303 26293 26287 26298 23127 25241 25218 25224 25229 25243 25214 25231 25227 25239 25224 25230 25233 25248 23804 25245 25243 25254 25241 25245 25236 25254 25219 25220 25236 25221 25244 25222 22942 24322 24323 24309 24320 24314 24306 24310 24333 24287 24314 24284 24314 24298 18689 20419 20428 20393 20405 20394 20410 20391 20402 20396 20414 20400 20409 20376 18759 20465 20465 20456 20470 20459 20468 20465 20448
26901.000 28990.000 28985.800 28992.800 28991.400 28998.000 28981.400 28990.400 29010.200 28974.400 28990.400 28983.000 28980.600 28981.400 25826.200 27507.400 27857.400 27515.600 27506.000 27507.200 27525.400 27507.200 27507.600 27523.200 27517.000 27520.800 27517.600 27492.200 25303.800 27116.600 25562.600 25915.000 25923.400 25926.000 25939.800 25922.600 25925.400 25939.000 25938.600 25949.600 25935.000 25934.600 23671.200 24415.600 24405.600 24735.400 24746.800 24747.600 24749.400 24740.600 24755.200 24754.000 24761.000 24759.200 24742.400 24754.400 23107.000 23877.400 23842.200 24189.600 24193.000 24194.200 24189.200 24193.400 24183.800 24200.600 24186.800 24177.000 24195.600 24201.800 22880.800 23541.000 23509.400 23854.400 23860.600 23865.400 23864.000 23851.200 23853.200 23851.800 23857.800 23841.800 23853.400 23854.400 22551.800 23602.800 22793.800 23437.600 23436.800 23442.000 23442.000 23437.200 23433.800 23432.800 23435.800 23437.200 23442.200 23443.600 21541.000 22692.800 21277.800 21867.800 21871.800 21876.000 21873.400 21858.600 21862.400 21864.400 21873.000 21876.800 21866.800 21866.800 20609.600 21688.200 21235.000 21996.800 21992.000 21993.800 21999.200 21997.000 18556.000
928.978 977.446 1000.173 977.623 955.508 954.974 970.744 953.860 963.799 960.038 976.145 960.091 949.793 947.208 1557.741 1681.442 1561.114 1659.736 1652.837 1666.477 1664.979 1649.845 1673.918 1679.659 1674.898 1668.053 1670.997 1639.988 1612.239 1730.226 3879.892 3295.581 3298.446 3319.088 3313.999 3304.246 3323.411 3319.090 3315.908 3314.928 3312.188 3316.809 3802.902 3408.824 4151.925 3703.944 3709.355 3693.696 3703.510 3698.353 3711.734 3702.645 3713.211 3711.296 3705.419 3702.335 3600.420 2974.073 3809.586 3359.601 3359.772 3357.536 3361.319 3349.899 3372.988 3366.978 3366.200 3349.036 3377.898 3374.645 3447.813 2775.129 3572.082 3143.005 3142.346 3131.458 3152.188 3149.415 3178.070 3154.431 3155.809 3153.245 3158.066 3158.647 3219.962 2988.795 2807.992 2747.242 2745.787 2752.944 2738.275 2743.003 2746.395 2742.490 2745.851 2751.684 2759.430 2751.361 3287.272 2948.070 2135.434 1949.250 1929.151 1929.439 1928.951 1957.407 1922.431 1919.191 1922.364 1929.146 1933.986 1939.208 1867.130 1665.494 2009.886 2113.116 2104.895 2107.262 2102.964 2109.307 5492.751
