107 224 344 464 583 697 804 921 1043 1149 1248 1355 1463 1562 1658 1769 1869 1967 2066 2165 2271 2390 2496 2609 2723 2846 2946 3057 3175 3293 3404 3509 3604 3702 3812 3917 4018 4126 4227 4344 4457 4582 4678 4783 4889 5020 5148 5254 5356 5450 5554 5654 5786 5876 5979 6094 6221 6327 6421 6514 6613 6709 6800 6901 6996 7084 7170 7276 7372 7459 7563 7654 7756 7841 7940 8023 8138 8252 8338 8434 8545 8645 8750 8842 8968 9055 9161 9264 9371 9471 9583 9690 9802 9904 10007 10106 10215 10319 10427 10511 10614 10694 10783 10883 10984 11086 11194 11298 11398 11502 11607 11729 11838 11941 12044 12138 12226 12302 12384 12475
107 224 344 464 583 697 804 921 1043 1149 1248 1355 1463 1562 1658 1769 1869 1967 2066 2165 2271 2390 2496 2609 2723 2846 2946 3057 3175 3293 3404 3509 3604 3702 3812 3917 4018 4126 4227 4344 4457 4582 4678 4783 4889 5020 5148 5254 5356 5450 5554 5654 5786 5876 5979 6094 6221 6327 6421 6514 6613 6709 6800 6901 6996 7084 7170 7276 7372 7459 7563 7654 7756 7841 7940 8023 8138 8252 8338 8434 8545 8645 8750 8842 8968 9055 9161 9264 9371 9471 9583 9690 9802 9904 10007 10106 10215 10319 10427 10511 10614 10694 10783 10883 10984 11086 11194 11298 11398 11502 11607 11729 11838 11941 12044 12138 12226 12302 12384 12475
107 224 344 464 583 697 804 921 1043 1149 1248 1355 1463 1562 1658 1769 1869 1967 2066 2165 2271 2390 2496 2609 2723 2846 2946 3057 3175 3293 3404 3509 3604 3702 3812 3917 4018 4126 4227 4344 4457 4582 4678 4783 4889 5020 5148 5254 5356 5450 5554 5654 5786 5876 5979 6094 6221 6327 6421 6514 6613 6709 6800 6901 6996 7084 7170 7276 7372 7459 7563 7654 7756 7841 7940 8023 8138 8252 8338 8434 8545 8645 8750 8842 8968 9055 9161 9264 9371 9471 9583 9690 9802 9904 10007 10106 10215 10319 10427 10511 10614 10694 10783 10883 10984 11086 11194 11298 11398 11502 11607 11729 11838 11941 12044 12138 12226 12302 12384 12475
112 230 348 466 585 700 804 921 1044 1149 1248 1354 1461 1559 1654 1767 1863 1963 2059 2155 2260 2379 2486 2599 2707 2832 2933 3042 3159 3274 3386 3490 3589 3685 3788 3896 3998 4101 4208 4308 4438 4545 4654 4760 4861 4977 5109 5208 5307 5413 5513 5602 5709 5825 5928 6032 6158 6263 6364 6460 6552 6648 6732 6828 6934 7021 7103 7200 7298 7391 7478 7588 7679 7774 7872 7968 8045 8175 8270 8349 8451 8561 8662 8763 8861 8980 9066 9162 9264 9371 9471 9584 9690 9802 9904 9992 10091 10206 10307 10418 10501 10595 10682 10769 10866 10972 11065 11173 11278 11363 11478 11569 11692 11794 11896 11991 12088 12183 12255 12338
112 230 348 466 585 700 804 921 1044 1149 1248 1354 1461 1559 1654 1767 1863 1963 2059 2155 2260 2379 2486 2599 2707 2832 2933 3042 3159 3274 3386 3490 3589 3685 3788 3896 3998 4101 4208 4308 4438 4545 4654 4760 4861 4977 5109 5208 5307 5413 5513 5602 5709 5825 5928 6032 6158 6263 6364 6460 6552 6648 6732 6828 6934 7021 7103 7200 7298 7391 7478 7588 7679 7774 7872 7968 8045 8175 8270 8349 8451 8561 8662 8763 8861 8980 9066 9162 9264 9371 9471 9584 9690 9802 9904 9992 10091 10206 10307 10418 10501 10595 10682 10769 10866 10972 11065 11173 11278 11363 11478 11569 11692 11794 11896 11991 12088 12183 12255 12338
109.000 226.400 345.600 464.800 583.800 698.200 804.000 921.000 1043.400 1149.000 1248.000 1354.600 1462.200 1560.800 1656.400 1768.200 1866.600 1965.400 2063.200 2161.000 2266.600 2385.600 2492.000 2605.000 2716.600 2840.400 2940.800 3051.000 3168.600 3285.400 3396.800 3501.400 3598.000 3695.200 3802.400 3908.600 4010.000 4116.000 4219.400 4329.600 4449.400 4567.200 4668.400 4773.800 4877.800 5002.800 5132.400 5235.600 5336.400 5435.200 5537.600 5633.200 5755.200 5855.600 5958.600 6069.200 6195.800 6301.400 6398.200 6492.400 6588.600 6684.600 6772.800 6871.800 6971.200 7058.800 7143.200 7245.600 7342.400 7431.800 7529.000 7627.600 7725.200 7814.200 7912.800 8001.000 8100.800 8221.200 8310.800 8400.000 8507.400 8611.400 8714.800 8810.400 8925.200 9025.000 9123.000 9223.200 9328.200 9431.000 9538.200 9647.600 9757.200 9863.200 9965.800 10060.400 10165.400 10273.800 10379.000 10473.800 10568.800 10654.400 10742.600 10837.400 10936.800 11040.400 11142.400 11248.000 11350.000 11446.400 11555.400 11665.000 11779.600 11882.200 11984.800 12079.200 12170.800 12254.400 12332.400 12420.200
2.449 2.939 1.960 0.980 0.980 1.470 0.000 0.000 0.490 0.000 0.000 0.490 0.980 1.470 1.960 0.980 2.939 1.960 3.429 4.899 5.389 5.389 4.899 4.899 7.838 6.859 6.369 7.348 7.838 9.308 8.818 9.308 7.348 8.328 11.758 10.288 9.798 12.247 9.308 17.636 9.308 18.126 11.758 11.268 13.717 21.066 19.106 22.535 24.005 18.126 20.086 25.475 37.722 24.985 24.985 30.374 30.864 31.353 27.924 26.454 29.884 29.884 33.313 35.763 30.374 30.864 32.823 37.232 36.252 33.313 41.641 32.333 37.722 32.823 33.313 26.944 45.561 37.722 33.313 41.641 46.050 41.151 43.111 38.702 52.419 36.742 46.540 49.970 52.419 48.990 54.869 51.929 54.869 49.970 50.459 55.848 60.747 55.358 58.788 45.561 55.358 48.500 49.480 55.848 57.808 55.848 63.197 61.237 58.788 68.096 63.197 78.384 71.525 72.015 72.505 72.015 67.606 58.298 63.197 67.116
